household_id,state,sector_rural_urban,household_size,food_expenditure,education_expenditure,medical_expenditure,transport_expenditure,rent,fuel_light,clothing,durable_goods,total_monthly_expenditure,mpce
2947,Uttar Pradesh,Urban,4,16302,5023,5117,3858,8816,2763,2211,2892,46982,11745.5
2948,Uttar Pradesh,Rural,2,6316,912,2526,1430,1143,1008,1259,1152,15746,7873.0
2949,Gujarat,Urban,6,16495,6894,3517,7959,16245,3069,4386,4433,62998,10499.67
2950,Karnataka,Rural,8,7761,2598,2313,2662,2128,1943,745,1119,21269,2658.62
2951,Rajasthan,Rural,5,6012,1289,1150,2388,3369,1043,878,902,17031,3406.2
2952,Kerala,Urban,8,9669,3328,1805,2562,13219,1517,539,2622,35261,4407.62
2953,Delhi,Urban,6,16516,8312,3053,7304,4233,4397,3617,7024,54456,9076.0
2954,Maharashtra,Rural,2,4654,2263,1078,716,3806,1133,718,1689,16057,8028.5
2955,Uttar Pradesh,Rural,8,6910,1031,2129,944,1988,666,547,1122,15337,1917.12
2956,Bihar,Rural,6,5660,1909,1519,2288,3715,1107,975,670,17843,2973.83
2957,Bihar,Rural,4,4606,1942,1688,777,2499,1142,393,1250,14297,3574.25
2958,Delhi,Urban,5,9583,1977,3622,2866,15094,1280,1606,1256,37284,7456.8
2959,Rajasthan,Urban,4,11280,4152,2014,3247,6155,3312,3294,2510,35964,8991.0
2960,West Bengal,Rural,4,6923,2683,1045,2339,84,1526,592,2007,17199,4299.75
2961,Uttar Pradesh,Urban,6,8223,1759,2565,2606,3055,1279,1307,3655,24449,4074.83
2962,Bihar,Urban,2,16969,3140,4659,3165,8199,4000,3627,3407,47166,23583.0
2963,Tamil Nadu,Rural,6,7227,1942,1807,2093,214,1217,772,2436,17708,2951.33
2964,Kerala,Rural,4,3920,1671,984,1804,438,819,453,1257,11346,2836.5
2965,Maharashtra,Urban,8,6488,3119,1855,1170,8139,1051,1233,2706,25761,3220.12
2966,Maharashtra,Urban,8,20704,3966,6911,6177,12775,3540,3836,2493,60402,7550.25
2967,Karnataka,Urban,7,10372,2760,3598,2166,13632,1505,1015,3274,38322,5474.57
2968,Rajasthan,Urban,2,21167,3903,7970,7862,12237,5349,3663,5058,67209,33604.5
2969,Maharashtra,Rural,3,4934,2542,1980,1428,2520,1535,1423,1233,17595,5865.0
2970,Gujarat,Urban,6,14606,5213,5414,3537,10190,4447,2744,3358,49509,8251.5
2971,Karnataka,Rural,4,5506,1439,1928,2145,2775,1376,516,1246,16931,4232.75
2972,West Bengal,Urban,7,13202,2447,2906,1810,13829,2707,2462,3753,43116,6159.43
2973,Tamil Nadu,Urban,7,8531,2715,1445,2990,11248,1950,1095,2637,32611,4658.71
2974,Tamil Nadu,Rural,5,4115,870,1854,1984,609,1470,712,1243,12857,2571.4
2975,Kerala,Rural,5,6317,2951,1954,1183,2906,973,1406,2964,20654,4130.8
2976,Maharashtra,Rural,2,5291,976,2047,1208,328,609,543,1003,12005,6002.5
2977,Delhi,Rural,6,7947,1284,2003,2164,2857,895,475,860,18485,3080.83
2978,Kerala,Rural,3,6963,2498,941,2836,1207,1046,867,804,17162,5720.67
2979,West Bengal,Urban,3,9057,2286,3183,2106,10228,2085,1314,1711,31970,10656.67
2980,Tamil Nadu,Rural,8,7601,1376,2087,2255,3051,1686,1356,938,20350,2543.75
2981,West Bengal,Urban,8,20664,3992,6920,4779,15117,2749,2727,6932,63880,7985.0
2982,Kerala,Rural,4,1696,366,313,540,881,369,164,832,5161,1290.25
2983,Uttar Pradesh,Urban,7,8934,4493,2435,2910,11111,2674,768,3329,36654,5236.29
2984,Gujarat,Rural,8,5500,825,653,900,3992,673,623,673,13839,1729.88
2985,Maharashtra,Rural,4,4382,2106,877,2064,2158,1463,874,796,14720,3680.0
2986,West Bengal,Rural,2,3099,1530,654,1266,984,389,225,1025,9172,4586.0
2987,Gujarat,Urban,7,11793,3222,4509,4479,17842,3625,2365,4225,52060,7437.14
2988,West Bengal,Urban,3,8117,3832,1706,3697,7690,1887,995,3223,31147,10382.33
2989,West Bengal,Rural,5,6846,1156,1231,1813,507,1626,555,759,14493,2898.6
2990,Uttar Pradesh,Urban,5,17810,9534,5973,8023,6640,3696,4501,4185,60362,12072.4
2991,Gujarat,Urban,3,23375,10359,5338,3799,15919,4780,4629,6780,74979,24993.0
2992,Delhi,Rural,7,2808,1759,932,506,778,963,493,1290,9529,1361.29
2993,Maharashtra,Rural,5,2573,1596,659,895,3861,624,740,906,11854,2370.8
2994,Uttar Pradesh,Urban,6,3831,2100,1473,2072,13794,1053,501,1907,26731,4455.17
2995,Rajasthan,Rural,7,2257,908,362,426,2747,555,261,247,7763,1109.0
2996,Bihar,Rural,4,9364,2078,1301,2160,109,1415,1429,2931,20787,5196.75
2997,Rajasthan,Urban,3,10502,3818,1085,3702,14544,1592,585,2074,37902,12634.0
2998,Delhi,Rural,5,2460,621,435,643,1728,294,317,267,6765,1353.0
2999,Bihar,Rural,4,3293,849,1261,1253,109,506,367,1536,9174,2293.5
3000,Uttar Pradesh,Urban,2,6617,2424,1339,1067,13808,1141,651,1223,28270,14135.0
3001,Kerala,Rural,6,3414,511,525,1270,2139,669,278,832,9638,1606.33
3002,Kerala,Urban,5,15056,2616,6852,6047,3721,2580,2079,6233,45184,9036.8
3003,West Bengal,Rural,3,4785,1929,1334,755,2544,1287,388,1241,14263,4754.33
3004,Gujarat,Urban,7,20689,8872,6920,4719,13176,2726,1989,5165,64256,9179.43
3005,Maharashtra,Rural,5,3048,385,722,915,118,388,365,558,6499,1299.8
3006,West Bengal,Rural,7,4279,1613,1007,1823,1772,1216,407,1827,13944,1992.0
3007,Karnataka,Rural,4,3059,1265,1154,498,3225,410,773,829,11213,2803.25
3008,Tamil Nadu,Urban,2,16021,4707,6384,8308,8357,3312,4074,5182,56345,28172.5
3009,Maharashtra,Rural,2,9148,2276,2041,2709,3771,1730,1187,1661,24523,12261.5
3010,Uttar Pradesh,Urban,7,7709,3856,3518,2555,4062,2212,796,2440,27148,3878.29
3011,Delhi,Urban,8,20788,6596,2916,2858,7067,2890,1105,6503,50723,6340.38
3012,West Bengal,Urban,4,6740,2831,1646,1078,8530,1375,693,693,23586,5896.5
3013,Tamil Nadu,Rural,8,2999,1841,1122,626,3975,566,604,753,12486,1560.75
3014,Karnataka,Rural,3,6994,2965,1111,1215,227,1579,704,1642,16437,5479.0
3015,Gujarat,Rural,7,3994,1617,428,1099,3375,705,368,510,12096,1728.0
3016,Karnataka,Urban,6,22486,3469,5143,6468,15003,4126,2475,1691,60861,10143.5
3017,Tamil Nadu,Urban,5,8959,1650,1688,4176,5428,3090,1135,4135,30261,6052.2
3018,Karnataka,Urban,4,7574,2584,2218,2122,10931,1858,1119,3840,32246,8061.5
3019,Kerala,Urban,5,16610,8668,3866,3786,13378,2492,2833,3776,55409,11081.8
3020,Rajasthan,Rural,8,5841,973,1427,1286,410,1434,376,1998,13745,1718.12
3021,Gujarat,Urban,2,11693,5088,6427,2309,17423,2924,1865,3058,50787,25393.5
3022,Delhi,Urban,2,22558,4616,4576,5125,3928,3246,1426,2435,47910,23955.0
3023,Bihar,Urban,2,23053,4347,7019,6656,6852,4195,2252,2256,56630,28315.0
3024,Gujarat,Rural,4,3688,2046,1121,945,3444,944,1034,692,13914,3478.5
3025,Tamil Nadu,Rural,4,4777,1192,1804,1449,1314,1088,1049,1332,14005,3501.25
3026,Karnataka,Urban,5,4413,1950,1717,1675,3275,918,553,1231,15732,3146.4
3027,Karnataka,Urban,7,12993,4998,1931,3695,14739,1661,2515,3635,46167,6595.29
3028,Karnataka,Rural,5,3003,1106,736,338,976,547,229,246,7181,1436.2
3029,Tamil Nadu,Rural,6,4247,1530,1878,1616,1091,924,731,1858,13875,2312.5
3030,Uttar Pradesh,Rural,7,4140,1062,1220,1000,1279,574,388,1742,11405,1629.29
3031,Tamil Nadu,Urban,3,11404,5442,1884,2533,10169,3240,1140,3866,39678,13226.0
3032,Kerala,Rural,6,7080,1308,2495,2549,3815,1146,477,2935,21805,3634.17
3033,Uttar Pradesh,Rural,8,3659,1618,1345,1192,2326,1053,587,1630,13410,1676.25
3034,Kerala,Rural,7,9718,1945,1056,2951,938,1070,468,1947,20093,2870.43
3035,Uttar Pradesh,Urban,6,8917,5425,2274,4837,12923,2010,828,1071,38285,6380.83
3036,Gujarat,Urban,3,19707,5024,4462,4097,9080,3860,1819,2485,50534,16844.67
3037,Uttar Pradesh,Rural,3,6146,1351,599,2090,3713,1268,391,1691,17249,5749.67
3038,Gujarat,Urban,3,10247,6675,5265,4376,12043,1668,1503,2839,44616,14872.0
3039,Bihar,Rural,8,2753,641,1029,918,2627,847,623,1046,10484,1310.5
3040,Delhi,Urban,5,15222,3305,2105,5023,3937,2357,1568,2163,35680,7136.0
3041,Tamil Nadu,Urban,4,10194,4301,2384,2558,15990,2531,1032,5767,44757,11189.25
3042,Rajasthan,Rural,8,5339,1952,1895,1011,80,1033,677,1586,13573,1696.62
3043,Rajasthan,Urban,2,12288,2722,3232,4208,4663,2790,2214,1015,33132,16566.0
3044,Bihar,Rural,5,6366,1341,2128,1772,1654,1558,1111,1975,17905,3581.0
3045,Gujarat,Rural,6,6802,2340,2049,2961,3834,1724,565,2908,23183,3863.83
3046,Uttar Pradesh,Urban,7,21236,5936,6401,7299,13925,4941,2500,7040,69278,9896.86
3047,Karnataka,Urban,3,9523,3780,1709,3740,4571,3099,2180,2558,31160,10386.67
3048,Bihar,Urban,6,18935,6218,6136,3170,5471,2925,1816,2498,47169,7861.5
3049,Gujarat,Rural,7,5090,1590,1779,1412,2762,1197,603,1184,15617,2231.0
3050,Karnataka,Urban,5,12234,2861,5515,5687,5202,1936,2757,1600,37792,7558.4
3051,Bihar,Urban,5,18701,6801,6753,7211,5378,3265,3630,4886,56625,11325.0
3052,West Bengal,Urban,8,16219,4533,5488,2309,13948,2307,1621,3167,49592,6199.0
3053,West Bengal,Rural,4,1987,1150,862,687,908,707,336,869,7506,1876.5
3054,Rajasthan,Urban,2,9062,3653,1861,2545,5051,1431,607,2740,26950,13475.0
3055,Gujarat,Urban,5,5248,2095,902,854,16369,1091,1060,525,28144,5628.8
3056,Gujarat,Rural,4,3095,1482,1002,1614,3039,1079,566,687,12564,3141.0
3057,Delhi,Urban,2,15065,3461,5307,3767,14421,3381,2120,3595,51117,25558.5
3058,West Bengal,Urban,7,11719,3698,1868,1936,7899,2147,918,3081,33266,4752.29
3059,Karnataka,Rural,6,1759,435,382,1002,3504,408,252,244,7986,1331.0
3060,Tamil Nadu,Urban,5,17274,3367,3936,4036,17341,2565,2908,1815,53242,10648.4
3061,Kerala,Rural,3,2807,906,650,487,3789,385,265,234,9523,3174.33
3062,Delhi,Rural,5,4051,1242,1291,1236,1510,532,668,1155,11685,2337.0
3063,Gujarat,Urban,5,5996,1845,2968,1637,11475,1932,1683,3423,30959,6191.8
3064,Tamil Nadu,Rural,8,3282,1305,1246,1070,498,827,502,1039,9769,1221.12
3065,West Bengal,Urban,5,16045,3749,5183,2223,17334,2393,1024,1607,49558,9911.6
3066,Bihar,Urban,8,10941,2737,3694,3481,16751,2724,1815,1549,43692,5461.5
3067,Kerala,Rural,5,4866,1468,1721,1247,2017,1234,268,1378,14199,2839.8
3068,Bihar,Rural,4,4616,1408,1885,852,652,1133,1117,462,12125,3031.25
3069,Uttar Pradesh,Rural,8,2401,566,630,1156,3416,647,434,917,10167,1270.88
3070,Karnataka,Urban,4,22290,9670,7761,7485,13806,2504,3014,4101,70631,17657.75
3071,Tamil Nadu,Rural,2,3890,1177,525,1295,3721,885,895,754,13142,6571.0
3072,Kerala,Rural,2,3868,1254,790,584,3974,543,725,1304,13042,6521.0
3073,Karnataka,Rural,4,3634,613,984,1236,2374,668,347,898,10754,2688.5
3074,West Bengal,Urban,2,9251,3843,3730,1801,7443,2043,540,3646,32297,16148.5
3075,Kerala,Rural,4,5487,1380,1768,1446,1024,955,599,591,13250,3312.5
3076,Kerala,Rural,7,3619,1654,630,1387,3265,1342,527,1601,14025,2003.57
3077,Rajasthan,Urban,6,4851,2343,1855,2215,14456,1219,685,1829,29453,4908.83
3078,Uttar Pradesh,Rural,8,8736,1484,1507,2325,1466,1484,1195,1657,19854,2481.75
3079,Tamil Nadu,Rural,5,2943,346,497,433,2510,459,340,415,7943,1588.6
3080,Gujarat,Rural,8,4055,1388,1540,1569,2842,634,1005,1445,14478,1809.75
3081,Tamil Nadu,Rural,6,4790,1776,1611,1497,3482,989,533,614,15292,2548.67
3082,Maharashtra,Urban,4,21337,6178,2698,3534,14879,4669,2188,5010,60493,15123.25
3083,Gujarat,Urban,2,7437,2326,1338,2067,8907,1279,696,2120,26170,13085.0
3084,Tamil Nadu,Rural,4,7261,2619,1113,2892,3534,1607,1162,3091,23279,5819.75
3085,Gujarat,Urban,2,14261,4955,3170,5196,11258,3015,2798,5322,49975,24987.5
3086,Kerala,Urban,5,18769,6534,2782,6471,6051,3643,3459,2439,50148,10029.6
3087,Maharashtra,Urban,3,15102,2751,3298,5050,11763,4359,1708,2246,46277,15425.67
3088,Delhi,Rural,4,5782,1831,1877,2198,396,1082,670,1984,15820,3955.0
3089,Rajasthan,Rural,5,3428,672,703,1220,2145,405,560,989,10122,2024.4
3090,Gujarat,Urban,4,11673,3433,4997,2775,8504,2686,2310,1730,38108,9527.0
3091,Maharashtra,Rural,5,6446,1012,1834,2382,1286,924,701,973,15558,3111.6
3092,Uttar Pradesh,Rural,5,5334,1478,680,2086,3334,868,673,722,15175,3035.0
3093,Gujarat,Rural,8,5675,839,1741,767,630,651,652,1225,12180,1522.5
3094,Karnataka,Urban,4,22499,5953,3034,3216,3579,5224,4208,4076,51789,12947.25
3095,Bihar,Rural,3,7285,3088,1235,2278,1735,1970,451,2336,20378,6792.67
3096,Kerala,Rural,4,4339,927,897,733,1168,944,326,1369,10703,2675.75
3097,West Bengal,Urban,4,5980,1526,2770,1335,9750,2178,916,962,25417,6354.25
3098,Karnataka,Rural,4,7035,1076,809,1738,3974,1029,354,908,16923,4230.75
3099,Gujarat,Urban,8,9367,5175,4231,2552,10061,3138,1892,2990,39406,4925.75
3100,Uttar Pradesh,Urban,6,16211,2222,2816,5399,17035,1599,2524,5312,53118,8853.0
3101,Bihar,Urban,4,9066,1575,3432,3807,9700,1915,1407,2124,33026,8256.5
3102,Tamil Nadu,Rural,6,7218,1060,2434,2455,504,1602,798,1270,17341,2890.17
3103,Maharashtra,Rural,5,4241,1882,551,833,2634,589,259,1566,12555,2511.0
3104,Uttar Pradesh,Urban,3,9723,1568,1216,2105,15626,2082,1419,2997,36736,12245.33
3105,Karnataka,Rural,3,2016,556,790,913,393,604,179,575,6026,2008.67
3106,Uttar Pradesh,Urban,3,6988,2216,839,1553,16564,1402,856,723,31141,10380.33
3107,West Bengal,Urban,7,14659,7388,2930,5506,17338,3879,1212,7765,60677,8668.14
3108,Gujarat,Rural,5,5850,1688,2913,1638,3603,1851,771,2965,21279,4255.8
3109,Uttar Pradesh,Rural,5,4439,1563,1435,1528,2188,574,304,1756,13787,2757.4
3110,Tamil Nadu,Urban,3,13362,7038,6388,3709,13644,4377,1174,5954,55646,18548.67
3111,West Bengal,Rural,7,7249,1854,1768,2409,84,1140,726,2301,17531,2504.43
3112,Rajasthan,Rural,3,1680,867,472,460,3357,396,351,698,8281,2760.33
3113,Tamil Nadu,Urban,8,7382,1274,762,2599,11623,1745,626,549,26560,3320.0
3114,Karnataka,Rural,8,6374,1718,2706,2747,2198,956,862,1706,19267,2408.38
3115,Maharashtra,Rural,5,7865,2651,1983,1561,1244,770,952,1284,18310,3662.0
3116,Delhi,Rural,2,4992,1959,2576,2319,3977,932,774,2518,20047,10023.5
3117,Tamil Nadu,Urban,3,6014,1707,805,1864,16572,758,931,1500,30151,10050.33
3118,Tamil Nadu,Rural,5,6451,1984,2026,2122,809,784,527,1120,15823,3164.6
3119,West Bengal,Urban,3,19349,4553,3586,6122,9577,2495,2192,2452,50326,16775.33
3120,West Bengal,Rural,7,2557,1640,1476,1002,2621,589,358,405,10648,1521.14
3121,Rajasthan,Rural,3,5803,1750,1810,1580,947,695,755,546,13886,4628.67
3122,Kerala,Rural,8,9549,3579,2961,2760,2592,1745,1270,915,25371,3171.38
3123,Maharashtra,Rural,2,3182,890,652,1072,96,495,427,546,7360,3680.0
3124,Tamil Nadu,Rural,3,6152,1551,1931,2455,2725,704,488,773,16779,5593.0
3125,Kerala,Urban,6,18906,5916,5006,5686,3052,4313,1820,6017,50716,8452.67
3126,West Bengal,Rural,4,3558,857,801,995,2471,600,428,576,10286,2571.5
3127,Gujarat,Rural,6,2835,1826,638,967,330,958,210,1486,9250,1541.67
3128,Gujarat,Urban,6,11024,4634,4350,3187,4042,2572,2576,1751,34136,5689.33
3129,Maharashtra,Rural,8,4990,3288,893,2133,3998,861,1373,1330,18866,2358.25
3130,Bihar,Urban,5,6277,1716,1631,3061,14479,1872,1614,3177,33827,6765.4
3131,West Bengal,Rural,6,7658,1986,1717,1140,3475,1172,776,1297,19221,3203.5
3132,Gujarat,Rural,4,3781,2598,1506,1806,1190,769,890,2041,14581,3645.25
3133,Gujarat,Rural,5,4045,913,1308,776,3619,582,517,408,12168,2433.6
3134,Maharashtra,Rural,7,1698,694,901,626,1886,270,197,550,6822,974.57
3135,Rajasthan,Rural,4,4825,2141,2647,2095,1442,1269,568,1037,16024,4006.0
3136,Bihar,Urban,7,18328,6537,4744,4909,9308,2081,1397,4315,51619,7374.14
3137,Bihar,Urban,6,22058,5350,2943,6321,17252,3528,2046,6753,66251,11041.83
3138,Uttar Pradesh,Urban,4,24214,9346,7772,5364,17358,5094,4136,4959,78243,19560.75
3139,Delhi,Urban,6,6937,3925,2137,1815,12127,2236,1636,2546,33359,5559.83
3140,Bihar,Urban,7,15331,6111,2600,2979,13435,2195,2417,4357,49425,7060.71
3141,Kerala,Urban,4,19614,6565,4530,6268,5139,4130,3010,4267,53523,13380.75
3142,Gujarat,Rural,8,3028,1074,574,1222,649,630,443,706,8326,1040.75
3143,Gujarat,Urban,7,9651,4918,2568,2375,4032,1389,2611,2872,30416,4345.14
3144,Rajasthan,Urban,3,6969,1380,2377,1473,13505,1468,799,2952,30923,10307.67
3145,Gujarat,Rural,8,3911,1747,692,827,2342,968,517,880,11884,1485.5
3146,Maharashtra,Urban,3,14889,7334,7867,5325,14153,4560,2934,2965,60027,20009.0
3147,Rajasthan,Urban,5,11471,5697,1669,2880,7008,2318,2544,2961,36548,7309.6
3148,Karnataka,Urban,2,5505,905,2356,962,3573,1375,1070,2201,17947,8973.5
3149,Rajasthan,Urban,4,16966,1976,2886,2036,9141,3437,2094,1361,39897,9974.25
3150,Tamil Nadu,Rural,8,5543,1639,1749,1437,3731,1499,552,1631,17781,2222.62
3151,West Bengal,Urban,8,12466,2794,3569,3421,17632,1956,1813,3110,46761,5845.12
3152,Kerala,Urban,6,6993,3080,885,1104,14437,770,928,1871,30068,5011.33
3153,Rajasthan,Rural,2,2420,1327,306,1076,1520,730,173,1027,8579,4289.5
3154,Uttar Pradesh,Rural,3,5266,1540,1657,1400,49,862,362,613,11749,3916.33
3155,Karnataka,Urban,7,19097,10063,4127,4317,14093,2641,3132,2284,59754,8536.29
3156,West Bengal,Urban,5,6519,1190,2651,1945,6109,1606,654,1740,22414,4482.8
3157,Uttar Pradesh,Urban,2,11950,2550,5584,2605,3214,3115,2225,2322,33565,16782.5
3158,Karnataka,Rural,7,5498,745,1018,2129,3108,854,688,779,14819,2117.0
3159,Gujarat,Urban,6,14263,4164,4617,3876,3630,4281,1930,4020,40781,6796.83
3160,Delhi,Urban,2,8960,5605,4179,1705,8445,2911,1807,3008,36620,18310.0
3161,Delhi,Rural,6,5250,2329,978,2194,270,952,1020,878,13871,2311.83
3162,West Bengal,Urban,8,8939,4061,3342,2895,15484,2038,1358,2670,40787,5098.38
3163,Rajasthan,Rural,3,2524,658,356,614,3226,626,210,691,8905,2968.33
3164,Maharashtra,Urban,8,15765,3507,1895,2530,17962,2309,2891,2346,49205,6150.62
3165,Karnataka,Rural,4,8438,1707,2834,1580,2743,891,1108,2572,21873,5468.25
3166,Bihar,Urban,8,12610,6696,3877,6644,12375,3406,1924,3380,50912,6364.0
3167,Maharashtra,Urban,4,20509,3789,2840,4044,11928,3198,2040,3850,52198,13049.5
3168,Kerala,Urban,4,19705,5586,7577,6116,5744,4445,3198,4643,57014,14253.5
3169,Uttar Pradesh,Urban,5,7512,4027,3452,3294,5875,1591,1832,1023,28606,5721.2
3170,Kerala,Urban,4,13710,3077,1821,4241,7904,1768,929,3352,36802,9200.5
3171,Gujarat,Urban,6,16518,4368,2075,3348,11998,2902,2465,3854,47528,7921.33
3172,Maharashtra,Rural,3,5857,891,2038,1764,2245,1488,719,1418,16420,5473.33
3173,Tamil Nadu,Urban,4,22670,5049,6316,4816,3883,5172,1338,1983,51227,12806.75
3174,Delhi,Urban,6,12124,4118,2338,5972,4993,1983,3416,6169,41113,6852.17
3175,West Bengal,Rural,2,4416,1563,911,972,2443,877,467,1734,13383,6691.5
3176,Uttar Pradesh,Rural,5,4026,1977,1092,657,201,626,638,472,9689,1937.8
3177,West Bengal,Rural,2,5146,2625,1602,2058,1930,990,1070,2097,17518,8759.0
3178,Gujarat,Urban,8,7457,2559,832,1694,16098,1974,1072,2856,34542,4317.75
3179,Bihar,Rural,3,7370,1358,2196,2675,2580,1739,710,1245,19873,6624.33
3180,West Bengal,Urban,8,13631,3091,3457,1888,15844,2900,2119,2322,45252,5656.5
3181,Rajasthan,Rural,7,5211,1072,1871,651,1473,838,685,436,12237,1748.14
3182,Rajasthan,Urban,7,6403,2103,1691,1453,17464,1531,895,984,32524,4646.29
3183,Karnataka,Urban,6,10120,1816,2603,1857,7629,2122,1219,1087,28453,4742.17
3184,Gujarat,Urban,8,15053,7403,5200,2554,6433,3322,2663,3774,46402,5800.25
3185,Rajasthan,Urban,6,10375,3415,4386,4092,6101,3376,879,3951,36575,6095.83
3186,Delhi,Rural,3,2317,989,1025,1227,3791,767,592,492,11200,3733.33
3187,Gujarat,Rural,3,5595,850,732,990,2190,987,966,1064,13374,4458.0
3188,Delhi,Rural,4,6912,1009,2579,1008,1391,1487,494,1226,16106,4026.5
3189,Delhi,Rural,4,5752,1797,1637,2281,510,1307,352,851,14487,3621.75
3190,Maharashtra,Rural,2,2652,367,540,859,3486,410,309,937,9560,4780.0
3191,Kerala,Rural,6,5277,1741,1527,1269,3220,1233,582,1197,16046,2674.33
3192,Uttar Pradesh,Urban,2,10886,2153,3042,3853,5829,1636,2008,4763,34170,17085.0
3193,Kerala,Rural,6,3480,570,760,1052,561,667,511,878,8479,1413.17
3194,Uttar Pradesh,Rural,6,3815,857,1081,635,3848,484,647,281,11648,1941.33
3195,Uttar Pradesh,Rural,8,4594,1589,1210,1122,1133,611,680,506,11445,1430.62
3196,Kerala,Rural,5,2068,1043,505,709,1077,425,360,511,6698,1339.6
3197,West Bengal,Urban,3,15122,4700,3615,3780,4398,2467,2420,1274,37776,12592.0
3198,Rajasthan,Urban,4,9334,3472,1344,1099,12724,2046,864,1430,32313,8078.25
3199,West Bengal,Rural,5,2170,954,879,648,1950,792,417,423,8233,1646.6
3200,Delhi,Urban,8,16096,3012,5708,6129,16566,2706,3130,8047,61394,7674.25
3201,Uttar Pradesh,Rural,2,5608,1351,1709,2151,2825,1749,651,1682,17726,8863.0
3202,Tamil Nadu,Rural,4,4975,2040,1566,1190,1826,821,383,1176,13977,3494.25
3203,Uttar Pradesh,Rural,4,3911,1645,708,789,3159,496,621,431,11760,2940.0
3204,Tamil Nadu,Rural,8,6447,2365,2783,1441,2955,1672,1168,847,19678,2459.75
3205,Karnataka,Rural,4,2852,1012,511,778,2495,621,422,917,9608,2402.0
3206,West Bengal,Rural,8,7527,2975,1113,1349,520,814,1038,1901,17237,2154.62
3207,Tamil Nadu,Rural,3,3811,1253,894,1365,3460,1135,326,1151,13395,4465.0
3208,Bihar,Rural,8,8465,3343,1932,1050,3024,927,1104,897,20742,2592.75
3209,Maharashtra,Urban,4,16175,5872,4317,4073,16631,2403,2655,2089,54215,13553.75
3210,Karnataka,Urban,2,14668,3595,4362,3868,11498,2275,3037,1957,45260,22630.0
3211,Kerala,Rural,8,3603,1197,1414,1302,2211,859,674,893,12153,1519.12
3212,Kerala,Urban,5,7734,3027,2365,2205,5444,1270,1483,3267,26795,5359.0
3213,Karnataka,Rural,7,3619,1053,700,816,3656,536,312,989,11681,1668.71
3214,Bihar,Rural,5,6988,2827,2980,1733,2083,1182,959,2386,21138,4227.6
3215,West Bengal,Urban,5,8587,1755,1106,2996,10764,1218,564,1349,28339,5667.8
3216,Maharashtra,Urban,5,14794,6517,3227,4103,13231,3013,934,2739,48558,9711.6
3217,Bihar,Rural,8,4432,897,1749,1854,2086,1293,1116,2478,15905,1988.12
3218,West Bengal,Rural,2,7467,1054,2364,2785,3563,853,1305,1420,20811,10405.5
3219,Uttar Pradesh,Rural,8,3328,493,1128,927,2617,634,298,688,10113,1264.12
3220,Bihar,Rural,3,2764,1223,898,834,2266,726,406,1161,10278,3426.0
3221,Bihar,Rural,5,3837,1099,438,983,3216,565,483,993,11614,2322.8
3222,Uttar Pradesh,Urban,8,13159,3487,1475,3809,10653,2590,806,1676,37655,4706.88
3223,Rajasthan,Rural,5,5901,2454,2117,2063,3782,1365,1231,1961,20874,4174.8
3224,Maharashtra,Urban,4,13995,4170,2258,5350,5735,3397,2485,3922,41312,10328.0
3225,Delhi,Rural,7,7731,1679,1037,1656,1619,1105,435,1584,16846,2406.57
3226,Delhi,Rural,8,6413,952,2283,2012,2832,925,591,1104,17112,2139.0
3227,Gujarat,Rural,6,4977,2005,2025,2090,2971,792,627,719,16206,2701.0
3228,Karnataka,Rural,6,4236,1242,1741,929,2377,975,896,1733,14129,2354.83
3229,Tamil Nadu,Urban,7,10690,3798,1271,1457,6087,2192,2057,3296,30848,4406.86
3230,Karnataka,Rural,5,4274,1125,1248,1457,2626,957,829,435,12951,2590.2
3231,Bihar,Urban,8,21057,8737,3591,5514,14576,3763,2781,5962,65981,8247.62
3232,West Bengal,Urban,2,4822,2709,1519,1931,13470,1311,844,1076,27682,13841.0
3233,Gujarat,Rural,7,3589,1073,1814,859,3806,628,854,752,13375,1910.71
3234,Uttar Pradesh,Rural,8,5878,2695,1603,1463,903,934,1504,1777,16757,2094.62
3235,Karnataka,Rural,2,5008,1027,984,1791,2176,908,280,509,12683,6341.5
3236,Uttar Pradesh,Urban,6,7694,2506,2352,2864,7748,1100,675,990,25929,4321.5
3237,West Bengal,Rural,6,9376,1783,1557,1831,1266,1489,1293,1921,20516,3419.33
3238,Rajasthan,Rural,6,2737,1310,719,501,3859,447,471,339,10383,1730.5
3239,Karnataka,Urban,8,19601,2957,2045,2908,9989,3820,3725,4722,49767,6220.88
3240,Delhi,Rural,2,3078,1066,808,1163,45,406,237,1042,7845,3922.5
3241,Tamil Nadu,Urban,6,9155,5038,1614,2692,7589,1196,2037,1494,30815,5135.83
3242,West Bengal,Rural,3,6192,1333,1166,1827,2132,802,1206,824,15482,5160.67
3243,Rajasthan,Urban,2,17959,6833,4073,3824,13005,1626,2536,3958,53814,26907.0
